id,userName,date,score,text,sentimiento,appId,id_anotador,notas,thumbsUp;
177b6e4b-be07-4971-a490-14945b29a587,alan dominguez cabaÃ±as,2025-10-21,3,empezÃ³ a tener problemas al momento de reproducir mÃºsica llevo asÃ­ dos meses aprox ðŸ‘ŽðŸ½,neutro,com.spotify.music,,,0;
1656a221-8af4-45df-ae48-e02e46c8b216,IvÃ¡n Torres,2025-10-21,1,robadatos,negativo,com.spotify.music,,,0;
5d7b3f85-ed36-4280-9565-80eb081afc38,MartÃ­n Mansilla,2025-10-21,1,Spotify usa las ganancias de premiun para las guerras,negativo,com.spotify.music,,,0;
2e625813-d8d7-4738-ba01-a01e0dd2ecec,mariana vazquez,2025-10-21,1,mala aÃºn no puedo dar de baja la suscripciÃ³n,negativo,com.spotify.music,,,0;
cd00c86d-8242-4b37-8318-91342944a73f,lolMayte Isabel Coria Aguilera,2025-10-21,3,La aplicaciÃ³n es muy buena pero aveces es molesta que en el gratis casi casi que es inutilizable y ademÃ¡s que despuÃ©s de cada canciÃ³n te ponen dos o mÃ¡s anuncios,neutro,com.spotify.music,,,0;
"b8f45a4a-cb25-4469-9050-539f6ab5ff42,Ana Cordero,2025-10-21,1,""No me carga la app!! La estoy pagando y no me cargan mis listas de reproducciÃ³n, no puedo ver ni elegir quÃ© escuchar. QuÃ© estÃ¡ pasando??"",negativo,com.spotify.music,,,0";
548a3668-300b-4d2f-bb1c-48cd8ac016f6,Matias Gonzalez,2025-10-21,2,Hace mÃ¡s de 7 aÃ±os que soy usuario premium y cuando cambias una canciÃ³n no tiene crossfade!!.,negativo,com.spotify.music,,,9;
969999e9-921d-471f-90f4-c2bb3a310e88,Salazar HolguÃ­n David JosuÃ©,2025-10-21,1,quiero repetir la misma mÃºsica y no se puede ðŸ‘ºðŸ˜¡ðŸ˜¡,negativo,com.spotify.music,,,0;
"ef5997cb-34cc-4fd1-a29c-04dce53263e7,Jax,2025-10-21,2,""whats the point for an ad to say, no more ads for 30min an then right after the first song ends(3min at most) to put an ad again"",negativo,com.spotify.music,,,0";
49eec4f7-dd3a-43b0-ab84-296666069b35,Rafael Buitrago,2025-10-21,1,impresionante la cantidad de publicidad. por cada canciÃ³n suenan 2 anuncios. horrible,negativo,com.spotify.music,,,0;
"6919ec5c-4abf-44c1-ae9e-1bf977392ab2,Diego Garcia,2025-10-21,1,""ya es la segunda vez en el aÃ±o que la aplicaciÃ³n me va fatal, no puedo suspender mi celular que es gama media-alta porque entonces la app se congela, no me carga mi lista de canciones y aparte cuando quiero reproducir una me toca esperar a que le de la gana por reproducirla de lo lento que va"",negativo,com.spotify.music,,,0";
e4742196-26b1-4b4e-8805-72e6d9c491d7,Yanin Leal,2025-10-21,1,Una pena que prioricen la payola sobre los oyentes reales.,negativo,com.spotify.music,,,0;
"7921501b-5fd6-418c-a7dd-ea8cd8ec073d,EMANUEL HERNANDEZ ALVAREZ,2025-10-21,2,""definitivamente Spotify se volviÃ³ una basura, ya pague el servicio premium y aÃºn me salen anuncios y para colmo se pausan las canciones sin motivo alguno, a pesar de pagar muy caro su servicio sigue siendo una lastima que sigan teniendo los mismos problemas de siempre, ahora tendrÃ© que pasar me a amazon music ya que a ustedes no les importa la satisfacciÃ³n de sus usuarios."",negativo,com.spotify.music,,,2";
181d27f6-252d-43c9-ba0e-89ec9193cbe7,Juan Ãlvarez,2025-10-21,1,no se puede quitar el pago a la suscripciÃ³n. no sirve para reproducir offline,negativo,com.spotify.music,,,0;
2855b558-0739-47ee-9974-56d7bf07469c,JesÃºs Monter,2025-10-21,1,cualquier otra aplicaciÃ³n tiene mejor calidad de audio,negativo,com.spotify.music,,,0;
"c9118d78-a2cd-4860-a9dd-0793e675eb0d,Diana Camacho,2025-10-21,1,""3 MESES CON EL MISMO PROBLEMA!! Cuando cambio de canciÃ³n dentro de mi misma Playlist, las siguientes canciones, que se supone deberian seguir de forma aleatoria, no cambian!!!! Puedo cambiar hasta 3 veces la canciÃ³n y la siguiente serie de canciones es la misma!!! entonces PARA QUÃ‰ ESTÃ LA FORMA ALEATORIA?!?! 3 MESES YA Y NO PUEDEN RESOLVERLO?"",negativo,com.spotify.music,,,0";
f606dcc9-38b0-40d9-9fec-c5ab57d0f723,Heisson Quesada,2025-10-21,1,lo que pasa es que pasa es que no puedo quitar ese podcast no se cÃ³mo se me agrego salir y entre nuevamente y sigue igual aparte de todo lo desinstale y lo volvÃ­ instalale nuevamente pero seguÃ­a igual podrÃ­an arreglarlo o quitarlo por favor se lo agradecerÃ­a mucho ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™ðŸ™,negativo,com.spotify.music,,,0;
05c8c406-3c1e-479f-8009-e48e166b9c70,Ãngel Herrera,2025-10-21,3,experiencia buena,neutro,com.spotify.music,,,0;
429fb705-1794-437d-b74d-c5ea74756171,Luciana Alexandra Moreno farfan,2025-10-21,1,dijeron que no tenÃ­a propagando y si tiene parpadeando,negativo,com.spotify.music,,,0;
e0545de2-a112-47b5-a00e-ff396c19ed29,Cesar Ochoa Ku,2025-10-20,1,es nuy fastidioso escuchar comerciales luego de pagar el premiun para no escuchar anuncios los podcasters ponen anuncios en sus audios & eso da muchissimo coraje se supone q se paga premiun para no escuchar comerciales q no inportan & namas gastan mas para escuchar lo mismo yo odio los comerciales & no deberian ponerlos para nada pero para nada si uno paga el premium cheken eso ppr fa,negativo,com.spotify.music,,,1;
003709e3-4d86-4584-9923-3cd57676ffc4,Maximiliano,2025-10-20,1,sÃºper mala experiencia no la recomiendo para nada.,negativo,com.spotify.music,,,0;
"3ecef2a7-d265-4ebe-a705-00ed5a4bdccb,Mario Andrew,2025-10-20,1,""DeberÃ­an de agregar la opciÃ³n de eliminar, bloquear u ocultar artistas, albumes o podcasts."",negativo,com.spotify.music,,,13";
"1fbb2526-c79b-4608-9c04-22582218bdd9,Rafa M.M,2025-10-20,1,""Pago para que me salgan anuncios ,en la primera oportunidad que tenga los voy a desinstalar ðŸ‘ŽðŸ»"",negativo,com.spotify.music,,,0";
f33a4371-7351-4b1b-9523-d99f167dd0a1,marina bautista,2025-10-20,2,Me falla mucho y aveces me saca de la aplicaciÃ³n pero aveces funciona bien,negativo,com.spotify.music,,,0;
878796eb-2555-4cc9-9de3-5879499e1ca5,Adalid velasco,2025-10-20,1,Sin conecciÃ³n,negativo,com.spotify.music,,,0;
3c1a0010-ef70-4f5e-afd9-3b040b3fbf48,Ramirez Salinas Alan,2025-10-20,3,Es buena app pero si no pagamos premium pasan muchos anuncios y hoy en dia nos estamos para pagar,neutro,com.spotify.music,,,0;
c680f51a-bdfb-4240-9257-e7b24302502a,Layla Gis,2025-10-20,1,No me gustan los anuncios ðŸ˜­ ademÃ¡s no se puede volver a reproducir la canciÃ³n yo pensÃ© q no iban a ver anuncios nooooooooo q Mal ðŸ’”,negativo,com.spotify.music,,,0;
ac3dc273-4216-4c4e-ba5c-f093f434731c,Gael Francisco Felix Garcia,2025-10-20,1,No me permite hacer descargas en el reloj samsung watch4 en la Ãºltima versiÃ³n del sistema.,negativo,com.spotify.music,,,0;
9884f5dc-9f0a-4e04-aa45-b284181c0829,Mariancy y. Cordero f.,2025-10-20,2,Antes me gustaba xq podÃ­a guardar la mÃºsica y escuchar en todo momento pero ahora nose puede hacer nada porque hay que tener acceso a internet para poder escuchar mÃºsica o tener una tarjeta de crÃ©dito que va alegrar eso.Mejor me quedo con YouTube talvez no la colocan premium tambiÃ©n.,negativo,com.spotify.music,,,0;
273d6378-0e55-4036-9ea2-dcf779baa7fd,Javier Zamorano,2025-10-20,1,Se hizo el cargo de mi plan familiar y no han habilitado el premium. Y tampoco me hacen la devoluciÃ³n del dinero,negativo,com.spotify.music,,,0;
2b1c0894-8702-438d-86a0-ba6730aaa27b,Ronny Cardenas,2025-10-20,1,le doy una estrella por que cancela mÃºsicas y me pone mÃ¡s anuncios que mÃºsica ademÃ¡s no me deja poner las que quiero me las saltea,negativo,com.spotify.music,,,0;
a22a4832-1fe2-4558-b549-1049d9a4ec05,BestProduct 4644,2025-10-20,1,En one ui 7 no abre Y servicio tÃ©cnico no soluciona,negativo,com.spotify.music,,,0;
d43d50aa-4381-41c8-a560-46bc1a26a9d1,Nehuen Sandoval,2025-10-20,1,quiero eschar algunos podcast por ejemplo la cotorrisa y cuando lo quiero reproducir no comienza nunca y no tiene un botÃ³n para que revisen el error o hacer una revelaciÃ³n el servicio es pÃ©simo,negativo,com.spotify.music,,,0;
e37698fe-3305-44d8-8272-deb967af8b1f,Jesus Carlos Henriquez Robertis,2025-10-20,1,me banearon me forzaron a escuchar a the weekend los odio quiebren desgraciados,negativo,com.spotify.music,,,0;
8ae70e75-363f-4e50-b239-b06079fb246d,Josue Diaz,2025-10-20,1,terrible servicio,negativo,com.spotify.music,,,0;
65198bdc-2f07-478b-abb1-cb6bf7c2573a,RamÃ³n Humberto HernÃ¡ndez RÃ­os,2025-10-20,1,ahora estÃ¡ peor no me deja escuchar ni una sola canciÃ³n y me pone un anuncio que ni sÃ© escucha,negativo,com.spotify.music,,,0;
ab8e7fe0-5e4b-4fde-bfdd-21f4966a55d7,agustin marquez,2025-10-20,2,la vdd no me gusta que estÃ© plagado de anuncios:(,negativo,com.spotify.music,,,0;
09d99f09-3d93-4c7a-8834-9a27e304f15e,SofÃ­a Mamani Ibarra,2025-10-20,2,Gracias por la mÃºsica ðŸ˜ŠðŸŽ¼Bienvenido al portapapeles de Gboard;
98fb29f1-8e8a-4f6d-bf09-7707b09713f1,Emilio Rangel Michaelis,2025-10-20,1,no puedo instalarlo es muy malo,negativo,com.spotify.music,,,0;
3bf504f9-fc65-46b6-90f9-503e996b0119,ezequiel alfonso,2025-10-20,1,muy caro los precios,negativo,com.spotify.music,,,0;
"c40368cd-b7ae-4d5c-92e3-78a53b39eda9,JesÃºs SebastiÃ¡n Aquino Reyes,2025-10-20,3,""Los anuncios seguidos lo arruinan, pero es muy buena app, si no tuviera muchos anuncios serÃ¡ una app excelente, le doy 3 estrellas por los anuncios, necesitan mejor el tiempo de anuncios, nada mÃ¡s, byeee."",neutro,com.spotify.music,,,0";
e3538e9e-7459-47e4-ad4b-2eb4e71f9265,FpHiranPalacios,2025-10-20,3,precios altos ijdeprra,neutro,com.spotify.music,,,0;
"2394d0d1-6807-4c55-8aee-be66be39ffca,Alejandro Carbonell,2025-10-20,3,""exelente variedad de mÃºsica, no le pongo mÃ¡s estrellas pq no tengo plata pal premium y es una patada no poder escuchar mÃºsica sin conexiÃ³n"",neutro,com.spotify.music,,,0";
af7a7479-7f83-4004-97b6-390081e79ace,Sandra,2025-10-20,2,me gusto pero tendria que ser gratis porque como yo que soy de menor de edad no lo puedo pagar ademas que no soy rica para andar pagandolo a cada mes no gracias eso no me gusta cambienlo a ser gratis,negativo,com.spotify.music,,,0;
48190723-df16-4cda-ae90-367ad9893451,CHRISTIAN FRANCO,2025-10-20,1,mala calidad . alto precio,negativo,com.spotify.music,,,0;
2d0f45bd-22ad-478f-b62b-ecca05a148ca,Arantxa Colque,2025-10-20,3,continente anuncios,neutro,com.spotify.music,,,0;
"7ca654e1-26a4-436d-8087-4512966c4410,Adriana berta Gutierrez,2025-10-20,1,""la peor aplicaciÃ³n de mÃºsica que he conocido te muestra las canciones mÃ¡s aburridas que hay , y si quieres elegir tu el orden. , vamos tÃ­o que tiene que pagar , estÃ¡ app no se merece ni un estrella , es la peor he conocido mejores pero estÃ¡ tenÃ­a una mejor pinta sobre esto pero ya nada q ver lo siento"",negativo,com.spotify.music,,,0";
"e12bcbdc-f139-4bde-9de6-9a5e21f5c699,Jorge Cervantes,2025-10-20,1,""antes estaba muy bien, ahora ya no. no sÃ© porque de la nada de repente la aplicaciÃ³n se cierra y no reproduce nada de music"",negativo,com.spotify.music,,,0";
d3b7b7b7-2d1c-440b-889d-b7eabcb33130,i n e s,2025-10-20,2,Hay mÃ¡s anuncios que canciones.,negativo,com.spotify.music,,,0;
"ae255102-270b-4016-85da-e3778a0d995c,Benjamin Pando,2025-10-20,2,""nah ps mijo cambiaste, la reproducciÃ³n """"inteligente"""" me pone canciones con poca relaciÃ³n, en una playlist de NÃ¼ metal, me sale doom metal y aun que sea metal, es distinto. y los anuncios, que abuso. antes salÃ­an como 1-2 anuncios por 7-8 canciones, ahora salen 2-3 anuncios por cada 1 hasta 3 canciones, espero que sea igual que antes."",negativo,com.spotify.music,,,0";
"b06e0268-f641-4ce1-aba1-11f23c93b898,Tacos de Kk,2025-10-20,1,""Todo iba demasiado bien, pero, Spotify, quÃ© es eso de que sin tener Premium no puedo regresar a la canciÃ³n anterior, sÃ© que no lo tengo, pero deberÃ­a ser gratuito por que no ofrece nada tan especial como para pagar."",negativo,com.spotify.music,,,0";
21fa6e69-619c-4a71-9a8e-4f4fcdf0bbd5,Leo Magdaleno,2025-10-20,1,Padre,negativo,com.spotify.music,,,0;
"2c1d3c03-2529-4947-bb16-fd373fe890d5,Eleuterio Montellano,2025-10-20,3,""Â¿Y que pasÃ³ con las promociones de 3 meses por $9,00 dolares, mi persona las aprovechaba,en dÃ­as festivos, Y creo que eran el AÃ±o nuevo, el verano y fin de aÃ±o."",neutro,com.spotify.music,,,0";
3f51dbe0-4d77-4965-8e7e-68ca4235d336,Roxana Torres,2025-10-20,1,EstÃ¡ horrible,negativo,com.spotify.music,,,0;
b89d6498-2469-422e-a2df-429cdeb000b9,Ailen Nieva,2025-10-20,1,yo pongo una musica y me aparese otra,negativo,com.spotify.music,,,0;
1022ce95-fc10-4b36-b170-6848533e91f7,Julio emmanuel Ceballos martin,2025-10-20,3,con todo y el premium siguen los anuncios a punto de dar de baja y probar otra opciÃ³n,neutro,com.spotify.music,,,0;
"5a7ea9b2-03a4-4b73-baf5-ef45c6cbd8dc,Jhon Jairo Sanchez Orozco,2025-10-20,1,""Para cuando van a solucionar ese problema con la mÃºsica aleatoria que no es aleatoria! Es decir pones un tema de la lista mÃºsica favorita y siguen canciones aleatorias supuestamente, pero si pones otro tema vuelve y empiezan las mismas canciones despuÃ©s del tema... Y uno pagando el premium para eso?"",negativo,com.spotify.music,,,0";
"ea837193-07a9-4ef1-ad8f-4301ecbaa14f,Jean Carlos MartÃ­nez Pimentel (ÑƒÎ±Î·ÐºÑ”Ñ” Ð¼Î±ÑÑ‚Ã­Î·Ñ”z),2025-10-20,2,""lo de mixear me lo encuentro increÃ­ble, pero cuando lo personalizas y pones la playlist aleatoria se vuelve un desastre, si es personalizada creo que cada canciÃ³n deberÃ­a ser quedarse donde la editÃ© y no donde quiera."",negativo,com.spotify.music,,,0";
"675eb483-df4d-4736-9f51-564b54692963,david orozco,2025-10-20,1,""If I'm watching Lyrics, I need while the song change it keep in the lyrics of the next song, No the album photo. It applies also to video. It's ridiculous that simple think is impossible."",negativo,com.spotify.music,,,41";
234898da-a7b4-458f-b0e2-c61d7dac81e9,Julio Ojeda,2025-10-20,3,buenas,neutro,com.spotify.music,,,0;
5f92a0c7-528e-4ea3-9b9f-d2d373e74a48,julio fernando paul,2025-10-20,1,malÃ­sima,negativo,com.spotify.music,,,0;
"054c945c-74dd-4111-bed3-7a0575d85bb7,Hosh,2025-10-20,3,""It's a very good app, I use it for hours, but there are too many ads and that can be annoying since there are ads every 2 songs. Es una muy buena aplicaciÃ³n, la uso durante horas, pero tiene demasiados anuncios y eso puede ser molesto ya que hay anuncios cada 2 canciones."",neutro,com.spotify.music,,,0";
"80425433-5f4d-4bed-a4f0-a06396f20940,Samuel Bellvis Rino,2025-10-20,3,""es muy bueno aplicaciÃ³n de mÃºsica, pro si qres ser la mejor q le bajen a eso de 1 anuncio por cada canciÃ³n pq cansa y hay gente q la deja de usar y la desinstala por eso"",neutro,com.spotify.music,,,0";
b06b0801-9a8b-4d4b-ba00-e6a33fc7a467,Dania monserrat Paillalef,2025-10-20,2,me gusta la aplicaciÃ³n pero me salen unas tipo comerciales donde te dan asÃ­ como una opiniÃ³n para que tÃº puedas CÃ³mo ocupar la aplicaciÃ³n y despuÃ©s tenÃ©s que pagarlo Pero lo malo de eso que despuÃ©s te niega escuchar mÃºsica y eso me cae mal Aunque todo lo demÃ¡s estÃ¡ todo bien me gusta la mÃºsica me encanta Spotify pero esa es la Ãºnica parte malaðŸ¥²,negativo,com.spotify.music,,,0;
19435508-22cd-491d-8f56-7b239f583853,Carlos Ceres,2025-10-20,3,cada vez hay mÃ¡s publicidad,neutro,com.spotify.music,,,0;
8e1e4636-8e3b-41fc-9093-4d20a1cc0e2a,Santi Moreno Herrada,2025-10-20,1,dejen de hacer experimentos y tanto cambio Ãºltimamente solo da fallos en la app despuÃ©s de muchos aÃ±os de uso me han dejado la cuenta inutilizada. En unos equipos funciona y en otros no. hay que estar actualizando constantemente no se ven las listas a veces o entras y no hay contenido tanto las propias como las de Spotify,negativo,com.spotify.music,,,1;
652a679a-8f6d-4a3d-9335-e8c9a60a5741,Marco vinicio Belduma belduma,2025-10-20,3,excelente,neutro,com.spotify.music,,,0;
6507799d-16a9-42d9-b173-06252539e227,juan alvarado,2025-10-20,1,demasiados comerciales intensivos en la versiÃ³n gratis,negativo,com.spotify.music,,,0;
47032fb7-b7de-438e-a4c8-962f7b2a2063,alan maldonado,2025-10-20,1,vinculaciones horrible,negativo,com.spotify.music,,,0;
"7f3b8f1d-70c2-42c6-b7fe-61727c2a5d1b,Valentina Florez,2025-10-20,1,""Me saliÃ³ un anuncio, diciendo que para elegir la canciÃ³n que yo quiera tengo que contratar plus, la voy a desinstalar :/"",negativo,com.spotify.music,,,0";
"5b8cb423-2a7e-4199-9691-34f2458f817d,Rawa Yacu,2025-10-20,3,""Ãºltimamente tarda mucho en cambiar de canciÃ³n, a veces llega a la mitad y apenas se va cambiando, en modo offline tarda en cargar las canciones descargadas, deberÃ­an de dar soluciÃ³n a eso ya que para eso uno estÃ¡ pagando una mensualidad."",neutro,com.spotify.music,,,0";
"02bda74f-a9a5-4345-9818-e3892b8bb71c,El Tortugo Food,2025-10-20,1,""las propagandas ademÃ¡s de desesperadas, son tan inoportunas...."",negativo,com.spotify.music,,,0";
b34639e5-bebe-4799-9bfc-1dd34bb87a4c,Braulio Marroquin Cantu,2025-10-20,1,pide mucho el premium,negativo,com.spotify.music,,,0;
"24044fde-c77b-4c2d-9267-d6a1983f99f8,SorathCSG,2025-10-20,3,""Si tienes PC es buena app, si tienes mÃ³vil y no tienes suscripciÃ³n, te aviso que estÃ¡ muy del asco, tiene demasiados defectos en mÃ³vil, no puedes escoger la mÃºsica que quieres, no puedes regresar la canciÃ³n y si quieres cambiarla tienes un lÃ­mite de 5 cambios. En cambio la PC si te deja hacer todo eso, pero si quieres hacer eso en mÃ³vil tendrÃ¡s que pagar (139 pesos mexicanos en mi caso). Actualmente hay un error que hace que no te carguen las canciones y tus Ã¡lbumes se traben cada vez que entras"",neutro,com.spotify.music,,,445";
d5012d66-76ee-44c0-b3d0-7d6c18359c07,Francisco Sam,2025-10-20,1,un poco mejor,negativo,com.spotify.music,,,0;
"912a2d7c-0fe5-4691-8099-8c2f7360a3f8,Juls,2025-10-20,1,""ya no puedes escuchar tus listas sin que meta canciones random, a menos que pagues"",negativo,com.spotify.music,,,0";
"19d87111-406a-4bc1-a3a6-7d9121c49b57,Camilo Salinas Opazo,2025-10-20,1,""No funciona la aplicaciÃ³n, se cierra sÃºbitamente y al seguir los consejos de soporte perdÃ­ acceso definitivo a la aplicaciÃ³n en mi telÃ©fono"",negativo,com.spotify.music,,,0";
"5f29fe38-3601-4160-9b60-f782fb6b9ba2,Nestor Madrid,2025-10-20,1,""se salta las canciones del mix de Coldplay, daddy Yankee por eso le doy una Estrella su pudiera le daria -10000 estrellass"",negativo,com.spotify.music,,,0";
"804a52d3-121b-455b-8026-b25cb18004ca,Luis Eduardo Rojas Vidal,2025-10-20,1,""La verdad es que sale mejor YouTube que Spotify, antes valÃ­a la pena ahora sigue existiendo anuncios aunque pagues premium ðŸ‘Ž"",negativo,com.spotify.music,,,0";
"ddfd7352-57f1-4dd1-be5c-51ec81f79e87,Facundo Chilese,2025-10-20,1,""es una kk, porque ahora tenÃ©s que pagar para literalmente poder usarlo y en cima anuncios cada dos por tres de media hora, no recomiendo usarlo a no ser que uses el premium"",negativo,com.spotify.music,,,0";
d46a0c3c-6b5f-4a64-9141-2ffab5a9d5bb,dante soria puma,2025-10-20,2,no me gusta en absoluto pongo mi mÃºsica y se supone cuando la mÃºsica se acaba debe salir mismas mÃºsicas cÃ³mo a la anterior pero no las mÃºsicas se cambian y eso quita muchas estrellas no me gusta para nada arreglo en eso,negativo,com.spotify.music,,,1;
374054d5-8860-4633-9f93-4ca701da0c06,johanna jacobo martinez,2025-10-20,2,me hicieron el cobro 2 veces en este mes!!,negativo,com.spotify.music,,,0;
"54183e35-7134-44f0-b34e-02fc549d77d4,Helena Sepulveda,2025-10-20,1,""Ya es como la 3ra vez que me pasa que me saca de mi cuenta y ya no me deja volver a entrar con mi nÃºmero de telÃ©fono, quÃ© horror."",negativo,com.spotify.music,,,0";
"df74669e-19cb-46f3-a7d5-d0ca6e535297,AarÃ³n Montero LÃ³pez,2025-10-20,1,""pongo una playlist y me salen tres canciones que estan dentro de la playlist que yo cree, el resto que me salen son canciones alegidas por la aplicacion, para que creo una playlist si me va a poner la aplicacion lo que quiera?"",negativo,com.spotify.music,,,0";
65fa2c8f-ca05-4f5d-bed2-74f679f9de1f,Leonardo Flores Kelca,2025-10-20,1,mucha paga por lo mismo,negativo,com.spotify.music,,,0;
"aa344301-2614-49a8-914c-4869061ee0ee,NicolÃ¡s FernÃ¡ndez,2025-10-20,1,""Cada vez peor estÃ¡ aplicaciÃ³n encima que tarda un montÃ³n en iniciar, por esa maldita actualizaciÃ³n que hicieron en el modo para agregar canciones, no me deja agregar canciones, pÃ³nganse las pilas Spotify"",negativo,com.spotify.music,,,0";
1fb1abc0-93fa-446f-9c5f-df7f7e9c3629,Vanessa Figueroa,2025-10-20,1,elige una estrella ademÃ¡s no me dejan escuchar ni las mÃºsicas porque dice que maÃ±ana puedo probar las demÃ¡s estoy harto de ese error no entiendo por quÃ© pasa esto quiero escuchar mis canciones favoritas y en Spotify no me deja en serio eso no funciona voy a hacer un mundial de clubes con mi corneta con el bluetooth y entonces el Spotify no funciona no entiendo por quÃ© pasa ese error ya me tiene harto esta aplicaciÃ³n ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡ðŸ˜¡,negativo,com.spotify.music,,,0;
125291f5-c4ef-44ea-90e2-d8f9c9a8e15e,tiago Medina489,2025-10-20,1,no se puede hacer nada todo me dice que es una funcion del premiun,negativo,com.spotify.music,,,0;
"7e40d83d-1a26-42cc-a9f5-95efda08dfb1,AndrÃ©s HernÃ¡ndez,2025-10-20,2,""La calificaciÃ³n la doy Ãºnicamente por que cada vez que quito el modo offline y lo vuelvo a activar, se borran todas mis descargas. Pura pÃ©rdida de tiempo y aparte sin musica."",negativo,com.spotify.music,,,0";
4dd7fe09-5859-4ca4-819d-b815bdded251,sisÃ­fÃ¸ bertoncelli â€œCambaralâ€,2025-10-20,2,ya saben por quÃ© la calificaciÃ³n,negativo,com.spotify.music,,,0;
"5879b725-4f5d-4497-a48f-d652c3ac8af9,Delco,2025-10-20,1,""Ni teniendo la suscripciÃ³n al premium funciona, sigue con las canciones quedÃ¡ndose a medias sin poder seguir escuchando. Es una pena ver el estado en el que estÃ¡ la app, de momento me quedarÃ© con otras apps de mÃºsica mejores y que no estÃ©n tan bugueadas. incluso despuÃ©s de desinstalarlo y volverlo a instalar, sigue con el mismo problema. De verdad que la app estÃ¡ en un punto lamentable de su historia"",negativo,com.spotify.music,,,2";
"2bed9169-d22e-4584-95c4-fba62cfb7867,Miguel 365,2025-10-20,1,""Hay mÃ¡s anuncios que canciones y las tarifas cada vez son mÃ¡s caras, de mal en peor."",negativo,com.spotify.music,,,0";
"8b82dbbb-108b-4e6d-ac9e-e8c26abf5e96,Santiago SDRC,2025-10-20,3,""muy buena app la verdad pero me puse el premium para escuchar a la DJ livi pero dice q no estÃ¡ disponible en mi paÃ­s y en el comercial decÃ­a q estaba disponible en MÃ©xico pero no puedo, si alguien gusta ayudarme lo agradecerÃ­a"",neutro,com.spotify.music,,,0";
381691ed-07c2-4b12-9d8f-7e6c80bddfe6,MARA SABRINA Sato,2025-10-20,1,No usarÃ© tecnologÃ­a que estÃ¡ relacionada a guerras y genociodios,negativo,com.spotify.music,,,0;
ce5caf83-745a-4e43-9cdc-96b67f420658,Kat Paskual,2025-10-20,1,porque tiene muchos anuncios cuando pasa una canciones ponen como 2 anuncios seguidos,negativo,com.spotify.music,,,0;
1086d818-b80e-4e1f-83e3-4328743092dd,Harry Ramirez cuervo,2025-10-20,1,lastima lo de la cantidad de canciones que se pueden escuchar,negativo,com.spotify.music,,,0;
"111003e8-5c9a-4849-9aff-8d0bbdfb274a,emrmyoub_pass,2025-10-20,1,""La peor aplicaciÃ³n de mÃºsica, jamÃ¡s pagarÃ­a por basura. JAMÃS RECOMENDARÃA ESTA APLICACIÃ“N"",negativo,com.spotify.music,,,0";
b822a302-cc60-485e-b7a1-417f8efae808,Leonardo Caballero Ortega,2025-10-20,1,la calidad es horrible y siempre recomienda las mismas canciones. Tiene anuncios en los podcast aunque seas premium,negativo,com.spotify.music,,,0;
ce83c84c-1ef3-4652-8314-cfbec6fa0a24,Cin Molenberg,2025-10-20,1,no estoy de acuerdo con sus polÃ­ticas,negativo,com.spotify.music,,,0;
452fde8b-bc48-463d-974c-de71b77740aa,Jesus Cuevas,2025-10-20,2,mal no me deja descargar la mÃºsica en el movil siendo premiun,negativo,com.spotify.music,,,0;
"78cbd7c2-14ce-4be8-8e0b-1b48f38ce1bd,Ariadna,2025-10-20,2,""en la Ãºltima actualizaciÃ³n se modificÃ³ el como aÃ±adir canciones a playlists, no habrÃ­a ningÃºn problema pero no me deja aÃ±adir una canciÃ³n en dos playlists a la vez se hace complicado aÃ±adir una canciÃ³n a varias playlists y eso personalmente me frustra mucho"",negativo,com.spotify.music,,,0";
"108743f7-c2fd-4e1b-9593-5ed488c99571,vero,2025-10-20,1,""Escucho mas anuncios que musica. Realmente me hacen odiar los anuncios que escucho, si me pongo una pleylist para relajarme no me apetece escuchar de la nada un anucio de coches (por ejemplo)... al final prefiero usar YouTube."",negativo,com.spotify.music,,,0";
2d507a6a-2d87-4331-a3b7-c651baf10a23,Zeky Rivera,2025-10-20,1,en podcast muchos anuncios aun siendo premium deje de pagarlo por lo mismo,negativo,com.spotify.music,,,1;
bbf73860-9e95-4792-834b-e917782c84c1,Freddy Mercado,2025-10-20,3,feliz,neutro,com.spotify.music,,,1;
1511252e-ceef-43d8-802a-5eabb83f401c,Eoghan Cannon,2025-10-20,1,I'm not paying for Spotify again until they stop funding AI drones for war.,negativo,com.spotify.music,,,0;
f45f3ccc-b52d-493a-97cf-94b6db09a5a7,SEBASTIAN,2025-10-19,1,esta apps es bueno para los q tienen dinero porque literal cuando lo usas gratis es imposible disfrutar de mÃºsica...,negativo,com.spotify.music,,,0;
a067347f-f5bb-42f1-a912-1f75f0313afc,Danier Gil,2025-10-19,3,cancele mi suscripciÃ³n premium y aÃºn asÃ­ efectuaron el pago el soporte tÃ©cnico no sirve de nada necesito el reembolso ya que me sacaron la suscripciÃ³n ya cancelada,neutro,com.spotify.music,,,0;
"fb71831c-18b0-4500-9ed5-3bb153fb16a1,brtsnn,2025-10-19,3,""es una buena aplicaciÃ³n y la uso diario, pero cuando empiezo a escuchar podcast me pone muchÃ­simos anuncios a pesar de que contratÃ© Spotify Premium"",neutro,com.spotify.music,,,0";
